cdate,cp,pctlead,slope6,slope7
1982-02-04,116.4200,0.7215,0.0960,0.1493
1982-02-05,117.2600,-2.2429,-0.2350,0.1842
1982-02-08,114.6300,-0.8288,-0.8236,-0.5225
1982-02-09,113.6800,0.8621,-0.5887,-0.8253
1982-02-10,114.6600,-0.2006,-0.4833,-0.3846
1982-02-11,114.4300,-0.0437,-0.2966,-0.4433
1982-02-12,114.3800,-0.2798,-0.2961,-0.2607
1982-02-16,114.0600,-0.3244,-0.4666,-0.2939
1982-02-17,113.6900,0.1143,-0.1372,-0.4465
1982-02-18,113.8200,-0.5271,0.0204,-0.1014
1982-02-19,113.2200,-1.4397,-0.2106,-0.0576
1982-02-22,111.5900,-0.0717,-0.4172,-0.3861
1982-02-23,111.5100,1.7577,-0.4234,-0.3686
1982-02-24,113.4700,-0.2291,-0.0871,-0.1150
1982-02-25,113.2100,-0.0883,-0.0709,-0.1075
1982-02-26,113.1100,0.1768,-0.1050,-0.0734
1982-03-01,113.3100,-0.5560,0.0133,-0.0646
1982-03-02,112.6800,-1.5619,0.1609,-0.0685
1982-03-03,110.9200,-0.9376,-0.0872,-0.0850
1982-03-04,109.8800,-0.4914,-0.5333,-0.2072
1982-03-05,109.3400,-1.8292,-0.5783,-0.5278
1982-03-08,107.3400,1.3881,-0.8697,-0.7559
1982-03-09,108.8300,0.5329,-0.6798,-0.5542
1982-03-10,109.4100,-0.0457,-0.4987,-0.5075
1982-03-11,109.3600,-0.6858,-0.2385,-0.4339
1982-03-12,108.6100,0.7734,-0.1945,-0.3028
1982-03-15,109.4500,-0.1553,0.0168,-0.0564
1982-03-16,109.2800,-0.1830,0.2962,-0.0079
1982-03-17,109.0800,1.1184,0.0382,0.2277
1982-03-18,110.3000,0.2810,0.1357,0.1920
1982-03-19,110.6100,1.9528,0.1902,0.1565
1982-03-22,112.7700,0.6917,0.6289,0.4428
1982-03-23,113.5500,-0.5108,0.6160,0.6374
1982-03-24,112.9700,0.2124,0.5513,0.4521
1982-03-25,113.2100,-1.1218,0.6133,0.5022
1982-03-26,111.9400,0.3216,0.2429,0.3642
1982-03-29,112.3000,-0.0267,0.2497,0.2540
1982-03-30,112.2700,-0.2761,-0.0739,0.2104
1982-03-31,111.9600,1.6345,-0.2357,-0.1028
1982-04-01,113.7900,1.1688,0.1214,0.0304
1982-04-02,115.1200,-0.3388,0.2820,0.2719
1982-04-05,114.7300,0.5491,0.4102,0.1919
1982-04-06,115.3600,0.0867,0.4479,0.4299
1982-04-07,115.4600,0.6582,0.4647,0.3956
1982-04-08,116.2200,-0.1893,0.6168,0.4921
1982-04-12,116.0000,-0.0086,0.3190,0.5008
1982-04-13,115.9900,-0.1379,0.1254,0.2720
1982-04-14,115.8300,0.4489,0.1583,0.0877
1982-04-15,116.3500,0.3954,0.1423,0.1997
1982-04-16,116.8100,-0.0942,0.1936,0.1784
1982-04-19,116.7000,-1.0797,0.0688,0.1524
1982-04-20,115.4400,0.2425,-0.0803,-0.0959
1982-04-21,115.7200,1.2703,-0.0387,-0.0344
1982-04-22,117.1900,1.2373,0.1948,0.1474
1982-04-23,118.6400,0.5226,0.3269,0.3440
1982-04-26,119.2600,-1.0565,0.3485,0.3550
1982-04-27,118.0000,-0.6271,0.1846,0.1450
1982-04-28,117.2600,-0.9551,0.2578,0.0682
1982-04-29,116.1400,0.2583,0.0594,0.0851
1982-04-30,116.4400,0.3263,-0.1063,0.0875
1982-05-03,116.8200,0.5479,-0.2586,-0.0450
1982-05-04,117.4600,0.1788,-0.2564,-0.1437
1982-05-05,117.6700,0.8583,-0.0470,-0.1940
1982-05-06,118.6800,0.6657,0.2019,0.0829
1982-05-07,119.4700,-0.9124,0.4713,0.2686
1982-05-10,118.3800,0.8785,0.2738,0.2715
1982-05-11,119.4200,-0.2093,0.3656,0.3599
1982-05-12,119.1700,-0.7972,0.2399,0.2830
1982-05-13,118.2200,-0.1776,0.0771,0.0915
1982-05-14,118.0100,-1.1016,-0.0940,0.0409
1982-05-17,116.7100,-0.7454,-0.3888,-0.2375
1982-05-18,115.8400,-0.8201,-0.3591,-0.4396
1982-05-19,114.8900,-0.2611,-0.6445,-0.4244
1982-05-20,114.5900,0.2618,-0.6559,-0.5909
1982-05-21,114.8900,-0.0870,-0.4792,-0.5263
1982-05-24,114.7900,-0.3397,-0.4655,-0.4236
1982-05-25,114.4000,-1.1276,-0.3351,-0.4478
1982-05-26,113.1100,-0.3978,-0.3976,-0.4486
1982-05-27,112.6600,-0.6924,-0.3258,-0.3978
1982-05-28,111.8800,-0.1788,-0.3975,-0.3780
1982-06-01,111.6800,0.3224,-0.4731,-0.3668
1982-06-02,112.0400,-0.1607,-0.4069,-0.3605
1982-06-03,111.8600,-1.5823,-0.3773,-0.3720
1982-06-04,110.0900,0.0273,-0.4506,-0.5502
1982-06-07,110.1200,-0.4450,-0.3804,-0.3832
1982-06-08,109.6300,-0.5838,-0.3381,-0.3898
1982-06-09,108.9900,0.5689,-0.4059,-0.3732
1982-06-10,109.6100,1.4871,-0.3680,-0.2680
1982-06-11,111.2400,-1.1507,-0.0940,-0.1037
1982-06-14,109.9600,-0.2455,-0.0197,-0.2469
1982-06-15,109.6900,-0.7476,-0.0652,-0.0520
1982-06-16,108.8700,-1.1665,-0.1154,-0.1628
1982-06-17,107.6000,-0.2974,-0.2116,-0.2650
1982-06-18,107.2800,-0.0746,-0.3559,-0.2237
1982-06-21,107.2000,1.0261,-0.6210,-0.3163
1982-06-22,108.3000,1.6990,-0.2558,-0.3874
1982-06-23,110.1400,-0.2815,0.0693,0.0237
1982-06-24,109.8300,-0.6282,0.1476,0.0184
1982-06-25,109.1400,1.0262,0.2362,0.0355
1982-06-28,110.2600,-0.0454,0.4551,0.3490
1982-06-29,110.2100,-0.5444,0.4575,0.3830
1982-06-30,109.6100,-0.8211,0.1987,0.3140
1982-07-01,108.7100,-0.9751,-0.2174,0.0534
1982-07-02,107.6500,-0.3344,-0.3325,-0.3253
1982-07-06,107.2900,-0.0652,-0.2830,-0.3330
1982-07-07,107.2200,0.2891,-0.4672,-0.2523
1982-07-08,107.5300,1.2090,-0.4136,-0.3601
1982-07-09,108.8300,0.6800,-0.1205,-0.1823
1982-07-12,109.5700,-0.1095,0.1327,-0.0053
1982-07-13,109.4500,0.9045,0.2770,0.0977
1982-07-14,110.4400,0.0272,0.4824,0.3669
1982-07-15,110.4700,0.5431,0.4952,0.4165
1982-07-16,111.0700,-0.3061,0.5365,0.5017
1982-07-19,110.7300,0.7315,0.2871,0.4153
1982-07-20,111.5400,-0.1076,0.2968,0.3505
1982-07-21,111.4200,0.0539,0.2959,0.2387
1982-07-22,111.4800,-0.2781,0.1560,0.2612
1982-07-23,111.1700,-0.7286,0.1049,0.0938
1982-07-26,110.3600,-0.8427,-0.1065,-0.0141
1982-07-27,109.4300,-1.5444,-0.1954,-0.2113
1982-07-28,107.7400,-0.0186,-0.5744,-0.3867
1982-07-29,107.7200,-0.5849,-0.5624,-0.4965
1982-07-30,107.0900,1.7649,-0.6718,-0.5660
1982-08-02,108.9800,-1.0552,-0.3362,-0.3279
1982-08-03,107.8300,-1.5673,-0.3900,-0.4400
1982-08-04,106.1400,-0.9233,-0.5097,-0.5590
1982-08-05,105.1600,-1.3789,-0.4013,-0.5688
1982-08-06,103.7100,-0.6075,-0.6276,-0.5398
1982-08-09,103.0800,-0.2328,-0.6316,-0.6253
1982-08-10,102.8400,-0.2334,-0.9765,-0.5761
1982-08-11,102.6000,-0.1754,-0.8388,-0.8723
1982-08-12,102.4200,1.3962,-0.6002,-0.7452
1982-08-13,103.8500,0.2311,-0.2118,-0.3164
1982-08-16,104.0900,4.7555,0.0614,-0.1481
1982-08-17,109.0400,-0.4585,0.9538,0.7322
1982-08-18,108.5400,0.5712,0.9040,0.7445
1982-08-19,109.1600,3.5361,1.0297,0.8544
1982-08-20,113.0200,2.7340,1.6366,1.3891
1982-08-23,116.1100,-0.6546,1.8577,1.7923
1982-08-24,115.3500,1.9333,1.6775,1.4833
1982-08-25,117.5800,0.8250,1.2563,1.7102
1982-08-26,118.5500,-1.2147,1.4512,1.1913
1982-08-27,117.1100,0.4696,1.1394,1.0621
1982-08-30,117.6600,1.5723,0.6606,1.0425
1982-08-31,119.5100,-1.0543,0.4818,0.7897
1982-09-01,118.2500,1.7252,0.4092,0.2597
1982-09-02,120.2900,1.9869,0.3810,0.5959
1982-09-03,122.6800,-1.0678,0.5772,0.6115
1982-09-07,121.3700,0.6839,0.5919,0.3370
1982-09-08,122.2000,-0.1882,0.6268,0.6045
1982-09-09,121.9700,-0.8199,0.3385,0.5093
1982-09-10,120.9700,1.0498,0.3729,0.1722
1982-09-13,122.2400,0.7035,0.2666,0.4685
1982-09-14,123.1000,0.9667,0.0574,0.3288
1982-09-15,124.2900,-0.4184,0.3974,0.1881
1982-09-16,123.7700,-0.9857,0.2132,0.2795
1982-09-17,122.5500,-0.0326,0.0787,0.0408
1982-09-20,122.5100,1.9345,0.2085,0.0628
1982-09-21,124.8800,-0.7127,0.3562,0.4529
1982-09-22,123.9900,-0.1452,0.1199,0.2023
1982-09-23,123.8100,-0.3958,-0.0647,0.0820
1982-09-24,123.3200,0.2433,-0.0607,-0.1122
1982-09-27,123.6200,-0.3074,0.1442,-0.0173
1982-09-28,123.2400,-1.3064,0.0983,0.0797
1982-09-29,121.6300,-0.9948,-0.4394,-0.1018
1982-09-30,120.4200,1.2872,-0.4850,-0.5186
1982-10-01,121.9700,-0.3771,-0.2506,-0.2354
1982-10-04,121.5100,0.3868,-0.2471,-0.2688
1982-10-05,121.9800,3.2710,-0.2244,-0.1568
1982-10-06,125.9700,2.2466,0.3722,0.2743
1982-10-07,128.8000,1.7469,0.9681,0.6448
1982-10-08,131.0500,2.6097,1.4149,1.0806
1982-10-11,134.4700,-0.0223,1.6366,1.5862
1982-10-12,134.4400,1.6885,1.6647,1.3883
1982-10-13,136.7100,-1.5654,1.8612,1.6641
1982-10-14,134.5700,-0.7431,1.0749,1.3596
1982-10-15,133.5700,2.3658,0.5927,0.8140
1982-10-18,136.7300,-0.1097,0.7008,0.8422
1982-10-19,136.5800,1.9403,0.2597,0.5839
1982-10-20,139.2300,-0.1221,0.5860,0.5001
1982-10-21,139.0600,-0.1654,0.2867,0.4830
1982-10-22,138.8300,-3.9689,0.5170,0.2212
1982-10-25,133.3200,0.8701,-0.0303,-0.1306
1982-10-26,134.4800,0.6023,-0.2739,0.0950
1982-10-27,135.2900,-1.2566,-0.1573,-0.1505
1982-10-28,133.5900,0.0973,-0.6924,-0.3135
1982-10-29,133.7200,1.3087,-0.6599,-0.5810
1982-11-01,135.4700,1.4911,-0.4169,-0.3800
1982-11-02,137.4900,3.9130,0.5148,-0.1420
1982-11-03,142.8700,-0.7139,1.0251,1.0022
1982-11-04,141.8500,0.2185,0.7952,0.7675
1982-11-05,142.1600,-1.2099,1.0281,0.7103
1982-11-08,140.4400,1.8371,0.7997,0.7033
1982-11-09,143.0200,-1.3005,0.8905,0.9458
1982-11-10,141.1600,0.4180,0.4310,0.5753
1982-11-11,141.7500,-1.5661,-0.1317,0.4289
1982-11-12,139.5300,-1.7917,-0.2736,-0.3374
1982-11-15,137.0300,-1.1749,-0.6086,-0.4893
1982-11-16,135.4200,1.8535,-0.5991,-0.6889
1982-11-17,137.9300,0.2973,-0.6112,-0.2572
1982-11-18,138.3400,-0.9542,-0.3398,-0.4819
1982-11-19,137.0200,-2.0435,-0.5731,-0.4281
1982-11-22,134.2200,-0.9611,-0.6476,-0.7848
1982-11-23,132.9300,0.7147,-0.5025,-0.6926
1982-11-24,133.8800,0.7469,-0.1891,-0.3317
1982-11-26,134.8800,-0.5042,-0.3760,-0.0569
1982-11-29,134.2000,3.2265,-0.5129,-0.3945
1982-11-30,138.5300,0.1372,0.1867,0.0201
1982-12-01,138.7200,0.0721,0.5534,0.1794
1982-12-02,138.8200,-0.0937,0.7191,0.4832
1982-12-03,138.6900,2.2208,0.5839,0.6014
1982-12-06,141.7700,0.6701,0.8294,0.8171
1982-12-07,142.7200,-0.6306,1.0152,0.8054
1982-12-08,141.8200,-1.2833,0.3905,0.7767
1982-12-09,140.0000,-0.3071,0.1517,0.1496
1982-12-10,139.5700,0.2723,0.0888,0.0864
1982-12-13,139.9500,-1.8221,0.1490,0.1148
1982-12-14,137.4000,-1.5720,-0.5193,-0.1312
1982-12-15,135.2400,0.0444,-0.8969,-0.6686
1982-12-16,135.3000,1.6186,-0.7880,-0.7655
1982-12-17,137.4900,-0.9019,-0.3043,-0.4487
1982-12-20,136.2500,1.7321,-0.4041,-0.3901
1982-12-21,138.6100,0.1587,-0.1634,-0.1000
1982-12-22,138.8300,0.6411,0.1740,-0.1168
1982-12-23,139.7200,1.7535,0.5422,0.2413
1982-12-27,142.1700,-0.9847,0.8247,0.7156
1982-12-28,140.7700,0.3339,0.3922,0.5617
1982-12-29,141.2400,-0.6443,0.5931,0.3836
1982-12-30,140.3300,0.2209,0.2040,0.4156
1982-12-31,140.6400,-1.6354,0.2142,0.2064
1983-01-03,138.3400,2.1830,-0.1636,-0.0498
1983-01-04,141.3600,0.4245,-0.0961,0.1665
1983-01-05,141.9600,2.3316,0.1410,-0.0213
1983-01-06,145.2700,-0.0620,0.4753,0.4549
1983-01-07,145.1800,1.1021,0.5687,0.3967
1983-01-10,146.7800,-0.6813,0.7149,0.6453
1983-01-11,145.7800,0.6242,0.8588,0.5116
1983-01-12,146.6900,-0.6544,0.6115,0.8243
1983-01-13,145.7300,0.6313,0.4306,0.4295
1983-01-14,146.6500,0.0477,0.1574,0.4589
1983-01-17,146.7200,-0.2181,0.1753,0.1417
1983-01-18,146.4000,-0.7719,-0.0433,0.1191
1983-01-19,145.2700,0.7021,-0.0581,-0.1476
1983-01-20,146.2900,-1.6679,-0.0456,0.0498
1983-01-21,143.8500,-2.6973,-0.2148,-0.2782
1983-01-24,139.9700,1.2717,-0.7691,-0.5674
1983-01-25,141.7500,-0.1482,-0.5755,-0.4850
1983-01-26,141.5400,1.9288,-0.5660,-0.5154
1983-01-27,144.2700,0.1663,-0.1166,-0.2124
1983-01-28,144.5100,0.5467,-0.2080,-0.0758
1983-01-31,145.3000,-1.6105,0.1691,-0.0989
1983-02-01,142.9600,0.1889,0.3475,-0.0890
1983-02-02,143.2300,0.7191,0.1717,0.3248
1983-02-03,144.2600,1.3032,0.3146,0.2495
1983-02-04,146.1400,0.5406,0.2158,0.4551
1983-02-07,146.9300,-0.8371,0.2785,0.2625
1983-02-08,145.7000,-0.4804,0.0460,0.1173
1983-02-09,145.0000,1.7241,0.2341,-0.0296
1983-02-10,147.5000,0.1017,0.4877,0.4456
1983-02-11,147.6500,0.8669,0.3857,0.4320
1983-02-14,148.9300,-0.4230,0.3164,0.4543
1983-02-15,148.3000,-0.5867,0.1551,0.2097
1983-02-16,147.4300,0.0068,0.1955,0.0485
1983-02-17,147.4400,0.3798,0.2750,0.1686
1983-02-18,148.0000,-1.7027,0.0563,0.2898
1983-02-22,145.4800,0.9005,-0.2450,-0.1955
1983-02-23,146.7900,1.9143,-0.2422,-0.0833
1983-02-24,149.6000,0.0936,0.1469,0.0649
1983-02-25,149.7400,-1.1219,0.2604,0.1392
1983-02-28,148.0600,1.9046,0.0698,0.0609
1983-03-01,150.8800,0.9411,0.3234,0.3312
1983-03-02,152.3000,0.7748,0.7600,0.4123
1983-03-03,153.4800,0.1238,0.7400,0.7613
1983-03-04,153.6700,0.0000,0.4482,0.6505
1983-03-07,153.6700,-1.5683,0.4309,0.3833
1983-03-08,151.2600,1.0644,0.3496,0.1429
1983-03-09,152.8700,-0.6999,0.2170,0.4503
1983-03-10,151.8000,-0.3689,-0.0545,0.0861
1983-03-11,151.2400,-0.2711,-0.2449,-0.0993
1983-03-14,150.8300,0.3580,-0.3115,-0.2487
1983-03-15,151.3700,-1.0306,-0.2529,-0.2164
1983-03-16,149.8100,-0.1469,-0.1597,-0.3644
1983-03-17,149.5900,0.2072,-0.3626,-0.1579
1983-03-18,149.9000,0.8606,-0.2105,-0.2816
1983-03-21,151.1900,-0.3506,-0.0055,-0.0579
1983-03-22,150.6600,1.4271,-0.0188,-0.0551
1983-03-23,152.8100,0.3665,0.1593,0.1876
1983-03-24,153.3700,-0.4564,0.3923,0.1892
1983-03-25,152.6700,-0.5371,0.3382,0.2698
1983-03-28,151.8500,-0.1712,0.2137,0.2127
1983-03-29,151.5900,1.1874,0.0438,0.1588
1983-03-30,153.3900,-0.2803,0.2981,0.2063
1983-03-31,152.9600,0.0392,0.0164,0.2152
1983-04-04,153.0200,-0.7319,-0.0382,0.0196
1983-04-05,151.9000,-0.5662,-0.0842,-0.1377
1983-04-06,151.0400,0.4767,-0.0886,-0.1529
1983-04-07,151.7600,0.7182,0.0186,-0.0084
1983-04-08,152.8500,1.4982,-0.0591,0.1181
1983-04-11,155.1400,0.4383,0.2381,0.1638
1983-04-12,155.8200,0.6097,0.3048,0.2669
1983-04-13,156.7700,0.8611,0.5274,0.3487
1983-04-14,158.1200,0.3984,0.7609,0.5751
1983-04-15,158.7500,0.6236,0.7456,0.7079
1983-04-18,159.7400,-0.6448,0.7296,0.7273
1983-04-19,158.7100,1.2602,0.3766,0.5313
1983-04-20,160.7100,-0.4107,0.5132,0.5024
1983-04-21,160.0500,0.2312,0.3431,0.3801
1983-04-22,160.4200,-1.0036,0.2400,0.3269
1983-04-25,158.8100,1.8890,0.0063,0.0618
1983-04-26,161.8100,-0.2287,0.2155,0.2732
1983-04-27,161.4400,0.9353,0.2834,0.1515
1983-04-28,162.9500,0.9083,0.2320,0.3765
1983-04-29,164.4300,-1.4109,0.4516,0.3292
1983-05-02,162.1100,0.1419,0.1739,0.1820
1983-05-03,162.3400,0.5975,0.3620,0.1693
1983-05-04,163.3100,0.5940,0.1536,0.3953
1983-05-05,164.2800,1.1079,0.2900,0.2165
1983-05-06,166.1000,-0.1746,0.3206,0.4068
1983-05-09,165.8100,0.0844,0.1403,0.2490
1983-05-10,165.9500,-0.5966,0.3887,0.1322
1983-05-11,164.9600,-0.4304,0.2645,0.2472
1983-05-12,164.2500,0.4018,0.0948,0.1654
1983-05-13,164.9100,-0.9157,0.0635,0.1384
1983-05-16,163.4000,0.1897,-0.2729,-0.0762
1983-05-17,163.7100,-0.2688,-0.2127,-0.2073
1983-05-18,163.2700,-0.7840,-0.2722,-0.2208
1983-05-19,161.9900,0.0926,-0.3026,-0.3454
1983-05-20,162.1400,0.7956,-0.2154,-0.2466
1983-05-23,163.4300,1.2911,-0.1513,-0.0718
1983-05-24,165.5400,0.4047,0.2183,0.0551
1983-05-25,166.2100,-0.4392,0.2544,0.2451
1983-05-26,165.4800,-0.6164,0.2244,0.1542
1983-05-27,164.4600,-1.2587,0.2502,0.1035
1983-05-31,162.3900,0.0985,0.0253,0.0348
1983-06-01,162.5500,0.8797,-0.0892,0.0357
1983-06-02,163.9800,0.2683,-0.1584,0.0478
1983-06-03,164.4200,0.2494,-0.1820,-0.0974
1983-06-06,164.8300,-1.2498,-0.0661,-0.1202
1983-06-07,162.7700,-0.8663,-0.1723,-0.2366
1983-06-08,161.3600,0.2913,-0.1051,-0.2714
1983-06-09,161.8300,0.5252,-0.0735,-0.0490
1983-06-10,162.6800,1.3278,-0.1329,0.0114
1983-06-13,164.8400,0.4186,0.0429,0.0753
1983-06-14,165.5300,0.9605,0.0715,0.0970
1983-06-15,167.1200,1.2087,0.4424,0.1998
1983-06-16,169.1400,-0.0059,0.7850,0.5527
1983-06-17,169.1300,-0.0650,0.7311,0.6697
1983-06-20,169.0200,0.8934,0.6310,0.6159
1983-06-21,170.5300,0.2698,0.5631,0.6679
1983-06-22,170.9900,-0.2456,0.5374,0.5205
1983-06-23,170.5700,-0.0938,0.3384,0.4248
1983-06-24,170.4100,-1.1443,0.1244,0.2765
1983-06-27,168.4600,-1.6503,-0.0657,-0.0572
1983-06-28,165.6800,0.5794,-0.3285,-0.2910
1983-06-29,166.6400,0.6001,-0.3841,-0.2011
1983-06-30,167.6400,0.5965,-0.3319,-0.2448
1983-07-01,168.6400,-1.2097,-0.1916,-0.1995
1983-07-05,166.6000,1.1284,-0.3796,-0.3381
1983-07-06,168.4800,-0.5461,0.0020,-0.1647
1983-07-07,167.5600,-0.2865,0.1870,-0.0768
1983-07-08,167.0800,0.6165,0.0437,0.1194
1983-07-11,168.1100,-1.5347,0.0467,0.1252
1983-07-12,165.5300,-0.0423,-0.3100,-0.1800
1983-07-13,165.4600,0.3324,-0.1137,-0.2721
1983-07-14,166.0100,-1.0361,-0.2471,-0.0505
1983-07-15,164.2900,-0.2069,-0.3282,-0.3600
1983-07-18,163.9500,0.5307,-0.3151,-0.3111
1983-07-19,164.8200,2.7120,-0.3323,-0.1951
1983-07-20,169.2900,-0.1359,0.3783,0.1018
1983-07-21,169.0600,-0.1006,0.3609,0.3036
1983-07-22,168.8900,0.3789,0.2879,0.2941
1983-07-25,169.5300,0.5899,0.5211,0.3009
1983-07-26,170.5300,-1.7240,0.6501,0.5306
1983-07-27,167.5900,-1.5216,0.2729,0.3086
1983-07-28,165.0400,-1.5027,-0.4205,0.0186
1983-07-29,162.5600,-0.3199,-0.6473,-0.5736
1983-08-01,162.0400,-0.0185,-0.6869,-0.6020
1983-08-02,162.0100,0.8827,-0.7598,-0.5935
1983-08-03,163.4400,-1.2910,-0.7215,-0.5281
1983-08-04,161.3300,0.2541,-0.6411,-0.8042
1983-08-05,161.7400,-1.5828,-0.3391,-0.5140
1983-08-08,159.1800,0.5968,-0.3485,-0.5175
1983-08-09,160.1300,0.8805,-0.1973,-0.2151
1983-08-10,161.5400,0.0000,-0.0486,-0.0443
1983-08-11,161.5400,0.3838,-0.1968,-0.0416
1983-08-12,162.1600,0.9497,0.0859,-0.1135
1983-08-15,163.7000,-0.1771,0.2024,0.2097
1983-08-16,163.4100,1.1505,0.4350,0.1476
1983-08-17,165.2900,-1.0527,0.5278,0.5370
1983-08-18,163.5500,0.2629,0.2052,0.2997
1983-08-19,163.9800,0.2195,0.2485,0.2134
1983-08-22,164.3400,-0.9553,0.2215,0.2442
1983-08-23,162.7700,-0.9338,-0.0946,0.0532
1983-08-24,161.2500,-0.2543,-0.2201,-0.2141
1983-08-25,160.8400,0.8083,-0.4556,-0.2250
1983-08-26,162.1400,0.0678,-0.1446,-0.2766
1983-08-29,162.2500,0.2034,-0.1777,-0.1143
1983-08-30,162.5800,1.1194,-0.1811,-0.1232
1983-08-31,164.4000,-0.1034,0.1674,0.0053
1983-09-01,164.2300,0.4689,0.3052,0.1283
1983-09-02,165.0000,1.7515,0.4242,0.3285
1983-09-06,167.8900,0.0417,0.5830,0.6138
1983-09-07,167.9600,-0.1131,0.5756,0.5042
1983-09-08,167.7700,-0.5066,0.5204,0.4759
1983-09-09,166.9200,-0.8627,0.2521,0.3728
1983-09-12,165.4800,-0.4109,0.1249,0.0927
1983-09-13,164.8000,0.3337,-0.0200,0.0489
1983-09-14,165.3500,-0.5866,-0.2544,0.0300
1983-09-15,164.3800,1.1376,-0.3599,-0.3019
1983-09-16,166.2500,0.8241,-0.1530,-0.1473
1983-09-19,167.6200,0.9665,0.0704,-0.0129
1983-09-20,169.2400,-0.4904,0.3769,0.1995
1983-09-21,168.4100,0.8016,0.3605,0.2513
1983-09-22,169.7600,-0.1473,0.4385,0.4236
1983-09-23,169.5100,0.3304,0.5075,0.3540
1983-09-26,170.0700,-0.9643,0.3765,0.4819
1983-09-27,168.4300,-0.2553,0.0798,0.1843
1983-09-28,168.0000,-0.4583,-0.1223,0.0321
1983-09-29,167.2300,-0.6936,-0.1165,-0.1701
1983-09-30,166.0700,-0.1566,-0.3656,-0.1985
1983-10-03,165.8100,0.2774,-0.3679,-0.3361
1983-10-04,166.2700,0.8841,-0.3793,-0.2765
1983-10-05,167.7400,1.5142,-0.0689,-0.1992
1983-10-06,170.2800,0.3054,0.2272,0.1579
1983-10-07,170.8000,1.0831,0.3545,0.2385
1983-10-10,172.6500,-1.3380,0.6492,0.4595
1983-10-11,170.3400,-0.4227,0.4450,0.3607
1983-10-12,169.6200,0.1474,0.3280,0.3208
1983-10-13,169.8700,-0.0059,0.2081,0.3022
1983-10-14,169.8600,0.3356,-0.0410,0.1776
1983-10-17,170.4300,-1.5373,-0.0362,0.0126
1983-10-18,167.8100,-0.6436,-0.4755,-0.2511
1983-10-19,166.7300,0.1499,-0.3559,-0.4997
1983-10-20,166.9800,-0.6168,-0.2610,-0.2844
1983-10-21,165.9500,0.0241,-0.3890,-0.3116
1983-10-24,165.9900,0.2892,-0.3855,-0.3306
1983-10-25,166.4700,-0.6548,-0.3960,-0.2897
1983-10-26,165.3800,-0.3265,-0.2436,-0.4334
1983-10-27,164.8400,-0.8918,-0.1898,-0.2555
1983-10-28,163.3700,0.1102,-0.3639,-0.2899
1983-10-31,163.5500,0.0673,-0.2425,-0.2968
1983-11-01,163.6600,0.7210,-0.2360,-0.1986
1983-11-02,164.8400,-0.8432,-0.1654,-0.0998
1983-11-03,163.4500,-0.6179,-0.1962,-0.2628
1983-11-04,162.4400,-0.3263,-0.2446,-0.2565
1983-11-07,161.9100,-0.0926,-0.1490,-0.2563
1983-11-08,161.7600,1.3662,-0.1830,-0.1410
1983-11-09,163.9700,0.2683,0.0317,0.0368
1983-11-10,164.4100,1.1435,-0.0440,0.0656
1983-11-11,166.2900,0.1744,0.2896,0.1267
1983-11-14,166.5800,-0.7324,0.4203,0.2728
1983-11-15,165.3600,0.4354,0.3491,0.2539
1983-11-16,166.0800,0.0301,0.4352,0.3612
1983-11-17,166.1300,-0.6260,0.2171,0.3771
1983-11-18,165.0900,0.5815,0.0683,0.0966
1983-11-21,166.0500,0.4758,-0.0241,0.1412
1983-11-22,166.8400,0.0719,0.0261,0.0473
1983-11-23,166.9600,0.1318,0.1605,0.0327
1983-11-25,167.1800,-0.3828,0.1102,0.1563
1983-11-28,166.5400,0.8226,0.0411,0.0395
1983-11-29,167.9100,-0.8993,0.2816,0.1526
1983-11-30,166.4000,0.0541,0.0349,0.1122
1983-12-01,166.4900,-0.6307,-0.0349,0.0377
1983-12-02,165.4400,0.1934,-0.1520,-0.1200
1983-12-05,165.7600,-0.1749,-0.1422,-0.1029
1983-12-06,165.4700,0.2659,-0.1073,-0.1469
1983-12-07,165.9100,-0.4279,-0.2009,-0.0542
1983-12-08,165.2000,-0.0726,-0.1207,-0.2335
1983-12-09,165.0800,0.3271,-0.1420,-0.1139
1983-12-12,165.6200,-0.4166,0.0181,-0.0751
1983-12-13,164.9300,-0.9701,-0.0837,-0.0440
1983-12-14,163.3300,-1.0225,-0.2161,-0.2103
1983-12-15,161.6600,0.4516,-0.4311,-0.3308
1983-12-16,162.3900,-0.0431,-0.2859,-0.3066
1983-12-19,162.3200,-0.1971,-0.2816,-0.2515
1983-12-20,162.0000,0.9630,-0.3707,-0.2696
1983-12-21,163.5600,-0.0183,-0.1405,-0.1807
1983-12-22,163.5300,-0.1896,0.0205,-0.1229
1983-12-23,163.2200,0.9435,0.1597,-0.0097
1983-12-27,164.7600,0.3520,0.2420,0.2715
1983-12-28,165.3400,-0.2903,0.3074,0.2577
1983-12-29,164.8600,0.0425,0.2903,0.2214
1983-12-30,164.9300,-0.5396,0.1389,0.2547
1984-01-03,164.0400,1.6703,0.0517,0.0417
1984-01-04,166.7800,1.2172,0.3593,0.2816
1984-01-05,168.8100,0.2784,0.4071,0.4821
1984-01-06,169.2800,-0.2245,0.3945,0.3883
1984-01-09,168.9000,-0.5625,0.4029,0.3049
1984-01-10,167.9500,-0.0893,0.3003,0.2639
1984-01-11,167.8000,-0.0298,0.3725,0.2446
1984-01-12,167.7500,-0.4352,0.0960,0.3151
1984-01-13,167.0200,0.0958,-0.1775,0.0204
